date,hour,energy_kWh
4/7/2015,7,1.344
4/7/2015,8,0.81
4/7/2015,9,1.09
4/7/2015,10,0.771
4/7/2015,11,1.674
4/7/2015,12,0.763
4/7/2015,13,0.562
4/7/2015,14,0.76
4/7/2015,15,0.925
4/7/2015,16,0.689
4/7/2015,17,1.276
4/7/2015,18,2.745
4/7/2015,19,1.472
4/7/2015,20,1.388
4/7/2015,21,1.13
4/7/2015,22,0.99
4/7/2015,23,1.139
4/8/2015,0,0.555
4/8/2015,1,0.521
4/8/2015,2,0.386
4/8/2015,3,0.37
4/8/2015,4,0.391
4/8/2015,5,0.68
4/8/2015,6,0.667
4/8/2015,7,1.566
4/8/2015,8,1.982
4/8/2015,9,1.041
4/8/2015,10,1.092
4/8/2015,11,1.078
4/8/2015,12,0.524
4/8/2015,13,1.54
4/8/2015,14,0.716
4/8/2015,15,0.786
4/8/2015,16,0.859
4/8/2015,17,1.215
4/8/2015,18,2.449
4/8/2015,19,1.984
4/8/2015,20,2.126
4/8/2015,21,1.795
4/8/2015,22,1.596
4/8/2015,23,1.152
4/9/2015,0,0.52
4/9/2015,1,0.525
4/9/2015,2,0.512
4/9/2015,3,0.529
4/9/2015,4,0.577
4/9/2015,5,0.553
4/9/2015,6,0.599
4/9/2015,7,1.487
4/9/2015,8,1.977
4/9/2015,9,0.583
4/9/2015,10,1.238
4/9/2015,11,1.062
4/9/2015,12,0.652
4/9/2015,13,0.551
4/9/2015,14,3.21
4/9/2015,15,2.219
4/9/2015,16,1.227
4/9/2015,17,2.725
4/9/2015,18,0.891
4/9/2015,19,1.528
4/9/2015,20,1.144
4/9/2015,21,1.002
4/9/2015,22,1.075
4/9/2015,23,0.764
4/10/2015,0,0.51
4/10/2015,1,0.549
4/10/2015,2,0.631
4/10/2015,3,0.529
4/10/2015,4,0.509
4/10/2015,5,0.531
4/10/2015,6,0.567
4/10/2015,7,1.555
4/10/2015,8,1.388
4/10/2015,9,0.557
4/10/2015,10,0.618
4/10/2015,11,0.59
4/10/2015,12,1.05
4/10/2015,13,1.236
4/10/2015,14,0.567
4/10/2015,15,0.678
4/10/2015,16,1.219
4/10/2015,17,2.715
4/10/2015,18,2.407
4/10/2015,19,1.823
4/10/2015,20,1.942
4/10/2015,21,1.123
4/10/2015,22,1.467
4/10/2015,23,1.418
4/11/2015,0,0.523
4/11/2015,1,0.58
4/11/2015,2,0.549
4/11/2015,3,0.505
4/11/2015,4,1.493
4/11/2015,5,0.813
4/11/2015,6,1.213
4/11/2015,7,1.144
4/11/2015,8,2.286
4/11/2015,9,1.348
4/11/2015,10,2.794
4/11/2015,11,1.25
4/11/2015,12,1.028
4/11/2015,13,0.64
4/11/2015,14,0.547
4/11/2015,15,1.015
4/11/2015,16,1.451
4/11/2015,17,0.652
4/11/2015,18,0.858
4/11/2015,19,1.059
4/11/2015,20,1.244
4/11/2015,21,1.474
4/11/2015,22,0.99
4/11/2015,23,1.182
4/12/2015,0,0.656
4/12/2015,1,0.52
4/12/2015,2,0.513
4/12/2015,3,0.493
4/12/2015,4,1.715
4/12/2015,5,0.568
4/12/2015,6,0.68
4/12/2015,7,0.525
4/12/2015,8,0.565
4/12/2015,9,0.709
4/12/2015,10,1.463
4/12/2015,11,1.467
4/12/2015,12,3.165
4/12/2015,13,1.552
4/12/2015,14,2.313
4/12/2015,15,4.396
4/12/2015,16,1.447
4/12/2015,17,1.643
4/12/2015,18,4.525
4/12/2015,19,1.374
4/12/2015,20,1.326
4/12/2015,21,1.112
4/12/2015,22,1.418
4/12/2015,23,1.349
4/13/2015,0,0.703
4/13/2015,1,0.523
4/13/2015,2,0.506
4/13/2015,3,0.521
4/13/2015,4,1.697
4/13/2015,5,0.512
4/13/2015,6,1.51
4/13/2015,7,1.415
4/13/2015,8,2.413
4/13/2015,9,1.015
4/13/2015,10,2.736
4/13/2015,11,0.871
4/13/2015,12,1.954
4/13/2015,13,1.354
4/13/2015,14,0.928
4/13/2015,15,1.805
4/13/2015,16,1.04
4/13/2015,17,1.224
4/13/2015,18,2.389
4/13/2015,19,2.023
4/13/2015,20,3.909
4/13/2015,21,1.488
4/13/2015,22,1.73
4/13/2015,23,1.293
4/14/2015,0,0.529
4/14/2015,1,0.508
4/14/2015,2,0.553
4/14/2015,3,0.524
4/14/2015,4,1.738
4/14/2015,5,0.933
4/14/2015,6,1.495
4/14/2015,7,2.698
4/14/2015,8,2.117
4/14/2015,9,0.741
4/14/2015,10,1.751
4/14/2015,11,0.59
4/14/2015,12,1.656
4/14/2015,13,0.6
4/14/2015,14,0.583
4/14/2015,15,0.623
4/14/2015,16,0.705
4/14/2015,17,1.265
4/14/2015,18,2.02
4/14/2015,19,0.753
4/14/2015,20,1.256
4/14/2015,21,1.775
4/14/2015,22,1.332
4/14/2015,23,0.875
4/15/2015,0,0.533
4/15/2015,1,0.507
4/15/2015,2,0.528
4/15/2015,3,0.519
4/15/2015,4,0.503
4/15/2015,5,1.112
4/15/2015,6,1.205
4/15/2015,7,2.023
4/15/2015,8,2.461
4/15/2015,9,0.91
4/15/2015,10,1.978
4/15/2015,11,0.937
4/15/2015,12,0.97
4/15/2015,13,0.993
4/15/2015,14,0.581
4/15/2015,15,0.516
4/15/2015,16,0.999
4/15/2015,17,1.621
4/15/2015,18,3.119
4/15/2015,19,2.501
4/15/2015,20,1.366
4/15/2015,21,1.204
4/15/2015,22,1.109
4/15/2015,23,0.579
4/16/2015,0,0.545
4/16/2015,1,0.502
4/16/2015,2,0.516
4/16/2015,3,0.49
4/16/2015,4,0.524
4/16/2015,5,0.491
4/16/2015,6,1.242
4/16/2015,7,3.551
4/16/2015,8,0.871
4/16/2015,9,1.605
4/16/2015,10,0.787
4/16/2015,11,1.625
4/16/2015,12,0.657
4/16/2015,13,0.599
4/16/2015,14,0.504
4/16/2015,15,0.505
4/16/2015,16,0.914
4/16/2015,17,1.159
4/16/2015,18,1.073
4/16/2015,19,1.1
4/16/2015,20,1.177
4/16/2015,21,1.307
4/16/2015,22,1.236
4/16/2015,23,0.891
4/17/2015,0,0.504
4/17/2015,1,0.522
4/17/2015,2,0.496
4/17/2015,3,0.526
4/17/2015,4,0.5
4/17/2015,5,0.508
4/17/2015,6,0.586
4/17/2015,7,2.042
4/17/2015,8,1.249
4/17/2015,9,0.596
4/17/2015,10,0.833
4/17/2015,11,0.554
4/17/2015,12,0.579
4/17/2015,13,0.629
4/17/2015,14,0.579
4/17/2015,15,0.546
4/17/2015,16,0.831
4/17/2015,17,1.862
4/17/2015,18,2.532
4/17/2015,19,1.913
4/17/2015,20,1.394
4/17/2015,21,1.374
4/17/2015,22,1.011
4/17/2015,23,1.153
4/18/2015,0,0.664
4/18/2015,1,0.518
4/18/2015,2,0.513
4/18/2015,3,0.52
4/18/2015,4,0.501
4/18/2015,5,0.516
4/18/2015,6,0.498
4/18/2015,7,0.935
4/18/2015,8,2.349
4/18/2015,9,1.135
4/18/2015,10,0.96
4/18/2015,11,0.991
4/18/2015,12,1.263
4/18/2015,13,1.049
4/18/2015,14,1
4/18/2015,15,0.846
4/18/2015,16,0.637
4/18/2015,17,0.58
4/18/2015,18,0.635
4/18/2015,19,0.72
4/18/2015,20,1.935
4/18/2015,21,0.921
4/18/2015,22,1.235
4/18/2015,23,0.904
4/19/2015,0,0.754
4/19/2015,1,0.523
4/19/2015,2,0.519
4/19/2015,3,0.527
4/19/2015,4,0.522
4/19/2015,5,0.513
4/19/2015,6,0.518
4/19/2015,7,0.888
4/19/2015,8,1.505
4/19/2015,9,0.926
4/19/2015,10,1.186
4/19/2015,11,0.891
4/19/2015,12,0.794
4/19/2015,13,0.567
4/19/2015,14,0.495
4/19/2015,15,3.087
4/19/2015,16,2.451
4/19/2015,17,0.941
4/19/2015,18,1.186
4/19/2015,19,2.64
4/19/2015,20,2.405
4/19/2015,21,1.359
4/19/2015,22,0.949
4/19/2015,23,0.824
4/20/2015,0,0.812
4/20/2015,1,0.541
4/20/2015,2,0.536
4/20/2015,3,0.511
4/20/2015,4,0.526
4/20/2015,5,0.507
4/20/2015,6,0.524
4/20/2015,7,0.558
4/20/2015,8,0.575
4/20/2015,9,0.862
4/20/2015,10,1.612
4/20/2015,11,2.308
4/20/2015,12,1.104
4/20/2015,13,1.614
4/20/2015,14,1.176
4/20/2015,15,1.62
4/20/2015,16,0.654
4/20/2015,17,1.52
4/20/2015,18,0.82
4/20/2015,19,0.79
4/20/2015,20,1.462
4/20/2015,21,2.211
4/20/2015,22,1.102
4/20/2015,23,0.919
4/21/2015,0,0.545
4/21/2015,1,0.551
4/21/2015,2,0.527
4/21/2015,3,0.526
4/21/2015,4,0.647
4/21/2015,5,0.543
4/21/2015,6,0.606
4/21/2015,7,1.238
4/21/2015,8,0.846
4/21/2015,9,0.589
4/21/2015,10,0.592
4/21/2015,11,0.727
4/21/2015,12,1.12
4/21/2015,13,0.771
4/21/2015,14,0.557
4/21/2015,15,2.466
4/21/2015,16,0.855
4/21/2015,17,1.149
4/21/2015,18,1.472
4/21/2015,19,2.751
4/21/2015,20,1.926
4/21/2015,21,0.845
4/21/2015,22,0.747
4/21/2015,23,1.016
4/22/2015,0,0.49
4/22/2015,1,0.615
4/22/2015,2,0.539
4/22/2015,3,0.534
4/22/2015,4,0.524
4/22/2015,5,0.489
4/22/2015,6,0.642
4/22/2015,7,1.627
4/22/2015,8,2.432
4/22/2015,9,0.701
4/22/2015,10,1.465
4/22/2015,11,0.581
4/22/2015,12,0.596
4/22/2015,13,0.596
4/22/2015,14,0.578
4/22/2015,15,0.868
4/22/2015,16,0.651
4/22/2015,17,1.639
4/22/2015,18,2.494
4/22/2015,19,0.992
4/22/2015,20,1.157
4/22/2015,21,1.082
4/22/2015,22,1.038
4/22/2015,23,0.917
4/23/2015,0,0.824
4/23/2015,1,0.578
4/23/2015,2,0.504
4/23/2015,3,0.519
4/23/2015,4,0.501
4/23/2015,5,0.529
4/23/2015,6,0.505
4/23/2015,7,2.139
4/23/2015,8,2.428
4/23/2015,9,1.397
4/23/2015,10,1.937
4/23/2015,11,1.079
4/23/2015,12,1.299
4/23/2015,13,0.658
4/23/2015,14,2.077
4/23/2015,15,0.608
4/23/2015,16,1.447
4/23/2015,17,1.121
4/23/2015,18,1.023
4/23/2015,19,1.681
4/23/2015,20,1.223
4/23/2015,21,1.599
4/23/2015,22,1.813
4/23/2015,23,1.139
4/24/2015,0,0.521
4/24/2015,1,0.631
4/24/2015,2,0.528
4/24/2015,3,0.503
4/24/2015,4,2.101
4/24/2015,5,0.555
4/24/2015,6,1.13
4/24/2015,7,1.68
4/24/2015,8,1.415
4/24/2015,9,0.924
4/24/2015,10,1.581
4/24/2015,11,0.646
4/24/2015,12,1.576
4/24/2015,13,0.594
4/24/2015,14,0.609
4/24/2015,15,0.674
4/24/2015,16,1.397
4/24/2015,17,1.025
4/24/2015,18,1.711
4/24/2015,19,1.235
4/24/2015,20,1.276
4/24/2015,21,2.163
4/24/2015,22,0.976
4/24/2015,23,1.399
4/25/2015,0,0.749
4/25/2015,1,0.608
4/25/2015,2,0.536
4/25/2015,3,1.397
4/25/2015,4,0.947
4/25/2015,5,0.756
4/25/2015,6,1.718
4/25/2015,7,0.997
4/25/2015,8,2.334
4/25/2015,9,2.047
4/25/2015,10,1.135
4/25/2015,11,0.975
4/25/2015,12,1.689
4/25/2015,13,1.011
4/25/2015,14,1.014
4/25/2015,15,2.453
4/25/2015,16,3.714
4/25/2015,17,2.309
4/25/2015,18,1.206
4/25/2015,19,0.719
4/25/2015,20,0.797
4/25/2015,21,0.761
4/25/2015,22,0.705
4/25/2015,23,0.782
4/26/2015,0,1.131
4/26/2015,1,0.64
4/26/2015,2,0.48
4/26/2015,3,0.541
4/26/2015,4,1.537
4/26/2015,5,0.467
4/26/2015,6,2.065
4/26/2015,7,0.994
4/26/2015,8,2.404
4/26/2015,9,1.249
4/26/2015,10,0.817
4/26/2015,11,1.854
4/26/2015,12,0.727
4/26/2015,13,0.804
4/26/2015,14,0.707
4/26/2015,15,0.582
4/26/2015,16,0.905
4/26/2015,17,1.164
4/26/2015,18,0.925
4/26/2015,19,2.07
4/26/2015,20,2.287
4/26/2015,21,2.437
4/26/2015,22,2.573
4/26/2015,23,1.14
4/27/2015,0,0.844
4/27/2015,1,0.486
4/27/2015,2,0.498
4/27/2015,3,0.493
4/27/2015,4,0.476
4/27/2015,5,0.474
4/27/2015,6,0.564
4/27/2015,7,1.824
4/27/2015,8,2.292
4/27/2015,9,0.684
4/27/2015,10,1.163
4/27/2015,11,0.763
4/27/2015,12,0.566
4/27/2015,13,0.532
4/27/2015,14,1.544
4/27/2015,15,0.552
4/27/2015,16,0.678
4/27/2015,17,0.66
4/27/2015,18,1.237
4/27/2015,19,1.03
4/27/2015,20,0.907
4/27/2015,21,1.047
4/27/2015,22,1.125
4/27/2015,23,1.109
4/28/2015,0,0.503
4/28/2015,1,0.61
4/28/2015,2,0.544
4/28/2015,3,0.483
4/28/2015,4,0.485
4/28/2015,5,0.488
4/28/2015,6,0.578
4/28/2015,7,1.667
4/28/2015,8,1.301
4/28/2015,9,0.554
4/28/2015,10,0.573
4/28/2015,11,0.609
4/28/2015,12,0.769
4/28/2015,13,1.87
4/28/2015,14,0.654
4/28/2015,15,0.481
4/28/2015,16,0.731
4/28/2015,17,1.48
4/28/2015,18,3.016
4/28/2015,19,2.576
4/28/2015,20,0.872
4/28/2015,21,1.18
4/28/2015,22,0.963
4/28/2015,23,1.011
4/29/2015,0,0.589
4/29/2015,1,0.498
4/29/2015,2,0.468
4/29/2015,3,0.504
4/29/2015,4,0.465
4/29/2015,5,0.497
4/29/2015,6,0.54
4/29/2015,7,1.66
4/29/2015,8,2.725
4/29/2015,9,0.551
4/29/2015,10,0.574
4/29/2015,11,1.566
4/29/2015,12,0.563
4/29/2015,13,0.562
4/29/2015,14,0.55
4/29/2015,15,0.537
4/29/2015,16,0.507
4/29/2015,17,1.226
4/29/2015,18,2.495
4/29/2015,19,2.171
4/29/2015,20,1.12
4/29/2015,21,1.117
4/29/2015,22,1.147
4/29/2015,23,0.946
4/30/2015,0,0.655
4/30/2015,1,0.473
4/30/2015,2,0.484
4/30/2015,3,0.483
4/30/2015,4,0.47
4/30/2015,5,0.476
4/30/2015,6,0.546
4/30/2015,7,1.816
4/30/2015,8,1.857
4/30/2015,9,1.04
4/30/2015,10,1.127
4/30/2015,11,0.496
4/30/2015,12,1.189
4/30/2015,13,0.527
4/30/2015,14,0.561
4/30/2015,15,0.695
4/30/2015,16,0.836
4/30/2015,17,0.981
4/30/2015,18,1.353
4/30/2015,19,1.864
4/30/2015,20,1.246
4/30/2015,21,0.926
4/30/2015,22,1.078
4/30/2015,23,1.62
5/1/2015,0,0.501
5/1/2015,1,0.615
5/1/2015,2,0.487
5/1/2015,3,0.489
5/1/2015,4,0.47
5/1/2015,5,0.494
5/1/2015,6,0.553
5/1/2015,7,1.843
5/1/2015,8,2.843
5/1/2015,9,0.579
5/1/2015,10,1.161
5/1/2015,11,1.156
5/1/2015,12,0.558
5/1/2015,13,0.536
5/1/2015,14,0.48
5/1/2015,15,0.521
5/1/2015,16,0.718
5/1/2015,17,1.464
5/1/2015,18,2.651
5/1/2015,19,1.747
5/1/2015,20,1.055
5/1/2015,21,1.393
5/1/2015,22,1.068
5/1/2015,23,1.05
5/2/2015,0,0.586
5/2/2015,1,0.495
5/2/2015,2,0.492
5/2/2015,3,0.491
5/2/2015,4,0.486
5/2/2015,5,0.485
5/2/2015,6,0.48
5/2/2015,7,0.911
5/2/2015,8,2.452
5/2/2015,9,0.929
5/2/2015,10,0.852
5/2/2015,11,1.977
5/2/2015,12,0.838
5/2/2015,13,0.893
5/2/2015,14,1.235
5/2/2015,15,1.532
5/2/2015,16,0.534
5/2/2015,17,0.528
5/2/2015,18,0.477
5/2/2015,19,1.869
5/2/2015,20,2.427
5/2/2015,21,1.317
5/2/2015,22,1.644
5/2/2015,23,0.689
5/3/2015,0,0.696
5/3/2015,1,0.807
5/3/2015,2,0.472
5/3/2015,3,0.502
5/3/2015,4,0.49
5/3/2015,5,0.469
5/3/2015,6,0.488
5/3/2015,7,0.91
5/3/2015,8,2.288
5/3/2015,9,1.464
5/3/2015,10,0.85
5/3/2015,11,0.932
5/3/2015,12,1.024
5/3/2015,13,1.117
5/3/2015,14,0.508
5/3/2015,15,0.478
5/3/2015,16,3.399
5/3/2015,17,1.068
5/3/2015,18,0.909
5/3/2015,19,1.22
5/3/2015,20,1.441
5/3/2015,21,1.87
5/3/2015,22,0.993
5/3/2015,23,1.04
5/4/2015,0,0.716
5/4/2015,1,0.609
5/4/2015,2,0.506
5/4/2015,3,0.495
5/4/2015,4,0.487
5/4/2015,5,0.478
5/4/2015,6,0.506
5/4/2015,7,0.61
5/4/2015,8,1.218
5/4/2015,9,0.65
5/4/2015,10,0.61
5/4/2015,11,0.597
5/4/2015,12,0.599
5/4/2015,13,0.998
5/4/2015,14,0.828
5/4/2015,15,0.791
5/4/2015,16,0.527
5/4/2015,17,1.443
5/4/2015,18,3.42
5/4/2015,19,3.22
5/4/2015,20,1.243
5/4/2015,21,0.921
5/4/2015,22,1.148
5/4/2015,23,0.745
5/5/2015,0,0.509
5/5/2015,1,0.503
5/5/2015,2,0.494
5/5/2015,3,0.58
5/5/2015,4,0.544
5/5/2015,5,0.488
5/5/2015,6,0.576
5/5/2015,7,1.73
5/5/2015,8,2.285
5/5/2015,9,0.512
5/5/2015,10,1.409
5/5/2015,11,0.73
5/5/2015,12,4.319
5/5/2015,13,0.798
5/5/2015,14,1.365
5/5/2015,15,0.461
5/5/2015,16,0.725
5/5/2015,17,2.221
5/5/2015,18,3.26
5/5/2015,19,1.551
5/5/2015,20,1.053
5/5/2015,21,0.841
5/5/2015,22,1.206
5/5/2015,23,0.821
5/6/2015,0,0.606
5/6/2015,1,0.564
5/6/2015,2,0.506
5/6/2015,3,0.494
5/6/2015,4,0.48
5/6/2015,5,1.464
5/6/2015,6,0.571
5/6/2015,7,2.694
5/6/2015,8,1.632
5/6/2015,9,0.623
5/6/2015,10,1.9
5/6/2015,11,0.603
5/6/2015,12,0.598
5/6/2015,13,0.564
5/6/2015,14,0.505
5/6/2015,15,0.74
5/6/2015,16,1.127
5/6/2015,17,1.038
5/6/2015,18,0.816
5/6/2015,19,0.896
5/6/2015,20,1.054
5/6/2015,21,1.203
5/6/2015,22,0.998
5/6/2015,23,0.979
5/7/2015,0,0.595
5/7/2015,1,0.517
5/7/2015,2,0.623
5/7/2015,3,0.526
5/7/2015,4,0.499
5/7/2015,5,0.482
5/7/2015,6,0.875
5/7/2015,7,2.255
5/7/2015,8,2.813
5/7/2015,9,0.579
5/7/2015,10,1.69
5/7/2015,11,0.524
5/7/2015,12,0.588
5/7/2015,13,0.69
5/7/2015,14,1.841
5/7/2015,15,0.985
5/7/2015,16,0.982
5/7/2015,17,0.792
5/7/2015,18,1.681
5/7/2015,19,1.799
5/7/2015,20,1.29
5/7/2015,21,1.502
5/7/2015,22,0.883
5/7/2015,23,0.772
5/8/2015,0,0.583
5/8/2015,1,0.511
5/8/2015,2,0.507
5/8/2015,3,0.501
5/8/2015,4,0.485
5/8/2015,5,0.486
5/8/2015,6,0.488
5/8/2015,7,0.791
5/8/2015,8,1.376
5/8/2015,9,1.524
5/8/2015,10,0.849
5/8/2015,11,0.583
5/8/2015,12,0.512
5/8/2015,13,0.636
5/8/2015,14,0.592
5/8/2015,15,0.546
5/8/2015,16,0.702
5/8/2015,17,1.059
5/8/2015,18,2.172
5/8/2015,19,2.585
5/8/2015,20,1.419
5/8/2015,21,1.41
5/8/2015,22,1.144
5/8/2015,23,1.237
5/9/2015,0,0.612
5/9/2015,1,0.551
5/9/2015,2,0.33
5/9/2015,3,0.516
5/9/2015,4,0.415
5/9/2015,5,0.377
5/9/2015,6,0.578
5/9/2015,7,0.609
5/9/2015,8,1.529
5/9/2015,9,0.881
5/9/2015,10,0.632
5/9/2015,11,0.845
5/9/2015,12,0.812
5/9/2015,13,0.633
5/9/2015,14,0.696
5/9/2015,15,1.036
5/9/2015,16,1.047
5/9/2015,17,0.811
5/9/2015,18,0.784
5/9/2015,19,0.793
5/9/2015,20,0.746
5/9/2015,21,0.679
5/9/2015,22,0.607
5/9/2015,23,0.798
5/10/2015,0,0.851
5/10/2015,1,0.676
5/10/2015,2,0.525
5/10/2015,3,0.501
5/10/2015,4,0.485
5/10/2015,5,0.502
5/10/2015,6,0.503
5/10/2015,7,0.497
5/10/2015,8,0.496
5/10/2015,9,0.731
5/10/2015,10,1.121
5/10/2015,11,1.225
5/10/2015,12,1.246
5/10/2015,13,1.023
5/10/2015,14,0.826
5/10/2015,15,3.867
5/10/2015,16,0.903
5/10/2015,17,0.754
5/10/2015,18,1.082
5/10/2015,19,0.815
5/10/2015,20,0.977
5/10/2015,21,1.11
5/10/2015,22,1.046
5/10/2015,23,1.05
5/11/2015,0,0.498
5/11/2015,1,0.516
5/11/2015,2,0.502
5/11/2015,3,0.516
5/11/2015,4,0.483
5/11/2015,5,0.508
5/11/2015,6,0.622
5/11/2015,7,1.695
5/11/2015,8,0.756
5/11/2015,9,0.612
5/11/2015,10,0.607
5/11/2015,11,0.602
5/11/2015,12,0.602
5/11/2015,13,0.813
5/11/2015,14,0.533
5/11/2015,15,0.695
5/11/2015,16,0.903
5/11/2015,17,1.489
5/11/2015,18,2.949
5/11/2015,19,4.938
5/11/2015,20,1.157
5/11/2015,21,1.116
5/11/2015,22,0.989
5/11/2015,23,0.542
5/12/2015,0,0.518
5/12/2015,1,0.5
5/12/2015,2,0.496
5/12/2015,3,0.608
5/12/2015,4,0.538
5/12/2015,5,0.472
5/12/2015,6,0.616
5/12/2015,7,1.116
5/12/2015,8,0.627
5/12/2015,9,0.572
5/12/2015,10,0.547
5/12/2015,11,0.589
5/12/2015,12,0.582
5/12/2015,13,0.588
5/12/2015,14,0.602
5/12/2015,15,0.755
5/12/2015,16,0.777
5/12/2015,17,1.853
5/12/2015,18,2.575
5/12/2015,19,1.874
5/12/2015,20,1.097
5/12/2015,21,1.263
5/12/2015,22,2.21
5/12/2015,23,0.991
5/13/2015,0,0.58
5/13/2015,1,0.55
5/13/2015,2,0.469
5/13/2015,3,0.474
5/13/2015,4,0.455
5/13/2015,5,0.759
5/13/2015,6,0.543
5/13/2015,7,1.852
5/13/2015,8,2.103
5/13/2015,9,0.581
5/13/2015,10,1.22
5/13/2015,11,0.852
5/13/2015,12,0.544
5/13/2015,13,0.533
5/13/2015,14,0.506
5/13/2015,15,0.664
5/13/2015,16,0.708
5/13/2015,17,1.209
5/13/2015,18,1.976
5/13/2015,19,2.387
5/13/2015,20,1.995
5/13/2015,21,0.899
5/13/2015,22,1.183
5/13/2015,23,1.158
5/14/2015,0,1.147
5/14/2015,1,1.131
5/14/2015,2,0.453
5/14/2015,3,0.429
5/14/2015,4,0.413
5/14/2015,5,0.418
5/14/2015,6,0.541
5/14/2015,7,1.745
5/14/2015,8,1.995
5/14/2015,9,0.848
5/14/2015,10,1.336
5/14/2015,11,0.59
5/14/2015,12,0.864
5/14/2015,13,0.527
5/14/2015,14,1.259
5/14/2015,15,0.643
5/14/2015,16,0.918
5/14/2015,17,0.813
5/14/2015,18,2.014
5/14/2015,19,1.128
5/14/2015,20,0.889
5/14/2015,21,1.383
5/14/2015,22,0.881
5/14/2015,23,0.583
5/15/2015,0,0.559
5/15/2015,2,0.552
5/15/2015,3,0.516
5/15/2015,4,0.543
5/15/2015,5,0.512
5/15/2015,6,0.731
5/15/2015,7,1.458
5/15/2015,8,1.135
5/15/2015,9,0.769
5/15/2015,10,0.699
5/15/2015,11,0.715
5/15/2015,12,0.558
5/15/2015,13,0.553
5/15/2015,14,0.523
5/15/2015,15,0.532
5/15/2015,16,0.766
5/15/2015,17,0.927
5/15/2015,18,0.948
5/15/2015,19,1.244
5/15/2015,20,0.926
5/15/2015,21,1.19
5/15/2015,22,0.977
5/15/2015,23,1.034
5/16/2015,0,0.576
5/16/2015,1,0.545
5/16/2015,2,0.536
5/16/2015,3,0.57
5/16/2015,4,0.54
5/16/2015,5,0.549
5/16/2015,6,0.543
5/16/2015,7,0.541
5/16/2015,8,0.961
5/16/2015,9,0.909
5/16/2015,10,0.902
5/16/2015,11,0.874
5/16/2015,12,1.673
5/16/2015,13,2.259
5/16/2015,14,2.16
5/16/2015,15,1.064
5/16/2015,16,0.887
5/16/2015,17,0.644
5/16/2015,18,0.546
5/16/2015,19,0.517
5/16/2015,20,0.616
5/16/2015,21,0.988
5/16/2015,22,0.68
5/16/2015,23,0.536
5/17/2015,0,0.513
5/17/2015,1,0.595
5/17/2015,2,0.55
5/17/2015,3,0.499
5/17/2015,4,0.516
5/17/2015,5,0.518
5/17/2015,6,0.524
5/17/2015,7,0.489
5/17/2015,8,0.78
5/17/2015,9,0.954
5/17/2015,10,0.966
5/17/2015,11,0.753
5/17/2015,12,0.761
5/17/2015,13,1.001
5/17/2015,14,3.475
5/17/2015,15,0.744
5/17/2015,16,0.728
5/17/2015,17,0.903
5/17/2015,18,0.761
5/17/2015,19,0.65
5/17/2015,20,0.765
5/17/2015,21,0.834
5/17/2015,22,0.964
5/17/2015,23,0.816
5/18/2015,0,0.569
5/18/2015,1,0.696
5/18/2015,2,0.581
5/18/2015,3,0.69
5/18/2015,4,0.528
5/18/2015,5,0.526
5/18/2015,6,0.597
5/18/2015,7,0.722
5/18/2015,8,0.556
5/18/2015,9,0.566
5/18/2015,10,0.862
5/18/2015,11,0.767
5/18/2015,12,0.853
5/18/2015,13,1.14
5/18/2015,14,0.719
5/18/2015,15,2.065
5/18/2015,16,2.08
5/18/2015,17,1.119
5/18/2015,18,2.566
5/18/2015,19,2.138
5/18/2015,20,1.746
5/18/2015,21,1.672
5/18/2015,22,1.284
5/18/2015,23,0.675
5/19/2015,0,0.561
5/19/2015,1,0.573
5/19/2015,2,0.544
5/19/2015,3,0.571
5/19/2015,4,0.554
5/19/2015,5,0.566
5/19/2015,6,0.752
5/19/2015,7,1.191
5/19/2015,8,0.826
5/19/2015,9,0.612
5/19/2015,10,0.619
5/19/2015,11,0.725
5/19/2015,12,2.49
5/19/2015,13,0.73
5/19/2015,14,1.451
5/19/2015,15,2.09
5/19/2015,16,0.908
5/19/2015,17,1.439
5/19/2015,18,1.911
5/19/2015,19,0.843
5/19/2015,20,3.241
5/19/2015,21,1.257
5/19/2015,22,1.137
5/19/2015,23,0.643
5/20/2015,0,0.575
5/20/2015,1,0.553
5/20/2015,2,0.598
5/20/2015,3,0.575
5/20/2015,4,0.526
5/20/2015,5,0.543
5/20/2015,6,0.612
5/20/2015,7,1.184
5/20/2015,8,0.859
5/20/2015,9,0.638
5/20/2015,10,0.608
5/20/2015,11,2.747
5/20/2015,12,0.75
5/20/2015,13,0.67
5/20/2015,14,0.626
5/20/2015,15,0.553
5/20/2015,16,0.793
5/20/2015,17,1.786
5/20/2015,18,1.704
5/20/2015,19,2.239
5/20/2015,20,0.916
5/20/2015,21,1.097
5/20/2015,22,3.196
5/20/2015,23,0.797
5/21/2015,0,0.716
5/21/2015,1,0.526
5/21/2015,2,0.514
5/21/2015,3,0.534
5/21/2015,4,0.53
5/21/2015,5,0.529
5/21/2015,6,0.522
5/21/2015,7,0.574
5/21/2015,8,0.761
5/21/2015,9,0.986
5/21/2015,10,0.853
5/21/2015,11,1.132
5/21/2015,12,0.643
5/21/2015,13,0.627
5/21/2015,14,0.583
5/21/2015,15,0.563
5/21/2015,16,0.545
5/21/2015,17,0.525
5/21/2015,18,0.642
5/21/2015,19,0.546
5/21/2015,20,0.624
5/21/2015,21,1.055
5/21/2015,22,1.026
5/21/2015,23,0.658
5/22/2015,0,0.536
5/22/2015,2,0.522
5/22/2015,3,0.523
5/22/2015,4,0.551
